Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2001-03-27,43.6248,26.7551,34.2536,27.9019
2001-03-28,41.0866,26.7238,32.7665,27.5651
2001-03-29,39.0311,26.3434,32.3593,27.9043
2001-03-30,40.3791,26.1891,32.5602,27.4714
2001-03-31,40.0599,26.5185,32.1916,27.4088
2001-04-01,38.3855,26.2066,31.7611,26.5612
2001-04-02,38.8108,25.6619,31.7838,26.6749
2001-04-03,39.1365,24.9355,31.7986,26.6652
2001-04-04,39.5269,26.2367,31.9245,26.7312
2001-04-05,40.3421,25.2611,32.1668,26.4118
2001-04-06,39.3686,23.7014,32.5503,25.8733
2001-04-07,39.6445,25.2248,32.0327,26.4254
2001-04-08,41.3008,27.6784,33.1114,27.9546
2001-04-09,41.7049,27.8594,33.6723,27.8650
2001-04-10,38.4349,27.3212,31.9704,26.5065
2001-04-11,39.1823,24.7943,30.3426,25.3401
2001-04-12,33.4742,23.0534,27.8480,25.1178
2001-04-13,31.5549,23.7590,27.0785,25.1062
2001-04-14,34.5362,25.1039,30.3744,25.1660
2001-04-15,37.4715,25.4685,30.1121,25.1682
2001-04-16,37.3511,26.7365,30.8987,26.5849
2001-04-17,37.5348,26.5185,30.9933,26.3210
2001-04-18,38.2523,26.2641,31.9152,26.4364
2001-04-19,39.5486,26.2248,31.9325,26.9470
2001-04-20,38.5854,27.5680,32.1429,26.9933
2001-04-21,41.4017,27.4342,33.1297,27.4148
2001-04-22,40.5680,28.7707,32.8128,27.5071
2001-04-23,39.8049,26.4471,32.5288,26.8432
2001-04-24,38.4372,24.1872,31.8739,26.3272
2001-04-25,39.1603,24.9501,32.5826,26.5288
2001-04-26,40.1660,26.6068,32.4025,26.8880
2001-04-27,39.9314,26.8425,32.8214,27.4196
2001-04-28,41.7683,27.2529,33.5797,28.0386
2001-04-29,40.5264,27.2673,32.9921,28.2256
2001-04-30,41.8557,28.1534,33.4619,28.2514
2001-05-01,41.4331,28.1250,33.2759,28.2561
2001-05-02,42.1935,28.3554,34.0905,28.5916
2001-05-03,44.0608,28.7628,34.2879,28.8014
2001-05-04,46.1798,29.0062,34.7870,28.8000
2001-05-05,44.7845,28.4904,34.1599,29.1712
2001-05-06,44.7828,27.9185,34.4166,27.9853
2001-05-07,44.2740,28.1914,33.8714,27.8470
2001-05-08,44.9670,27.2321,34.3725,28.7552
2001-05-09,46.6071,27.0770,36.7225,29.4540
2001-05-10,47.0073,27.9821,36.4991,29.1721
2001-05-11,45.9515,28.3573,35.5308,29.1055
2001-05-12,46.4420,27.1624,36.2259,29.7605
2001-05-13,47.1992,26.7587,37.0240,30.0335
2001-05-14,46.1687,26.7547,36.2891,29.2964
2001-05-15,46.2899,27.5058,37.1878,29.2548
2001-05-16,45.0943,27.4382,36.9055,29.3788
2001-05-17,43.7228,26.9684,35.3141,29.1343
2001-05-18,44.1712,27.0988,35.7513,29.1795
2001-05-19,44.1040,26.4101,35.9507,29.5395
2001-05-20,45.3212,28.5730,36.0604,29.2666
